Date,Adj Close,Volume,2-days Net change,5day-moving average,5day- standard deviation,10-day moving average,10day- standard deviation,30-day moving average,30day- standard deviation,^VIX,^TNX
2014/4/17,1864.849976,3341430000,2.539917,1843.287988,20.91194239,1848.378992,18.20442129,1851.158003,24.07848456,13.36,2.721
2014/4/21,1871.890015,2642500000,7.040039,1854.528003,17.13163304,1849.058997,19.00729707,1853.127202,21.4776545,13.25,2.721
2014/4/22,1879.550049,3215440000,7.660034,1864.316016,13.68371871,1852.509998,21.20260533,1854.777803,20.21169561,13.19,2.726
2014/4/23,1875.390015,3085720000,-4.160034,1870.798023,7.181601356,1854.853003,22.39605662,1856.288804,18.79516901,13.27,2.686
2014/4/24,1878.609985,3191830000,3.21997,1874.058008,5.961235161,1855.495996,23.03206283,1857.466003,18.29660475,13.32,2.688
2014/4/25,1863.400024,3213020000,-15.209961,1873.768018,6.529349049,1858.528003,21.71110165,1858.348804,17.46136807,14.06,2.666
2014/4/28,1869.430054,4034680000,6.03003,1873.276025,6.793569548,1863.902014,15.76671111,1859.140806,17.03428442,13.97,2.677
2014/4/29,1878.329956,3647820000,8.899902,1873.032007,6.528619031,1868.674011,11.10249894,1859.934805,16.98389649,13.71,2.695
2014/4/30,1883.949951,3779230000,5.619995,1874.743994,8.207896622,1872.771008,7.562381913,1860.798604,17.08677215,13.41,2.648
2014/5/1,1883.680054,3416740000,-0.269897,1875.758008,9.072546911,1874.908008,7.292421688,1861.897205,16.74663105,13.25,2.606
2014/5/2,1881.140015,3159560000,-2.540039,1879.306006,5.969698728,1876.537012,6.580713373,1862.724404,16.65308468,12.91,2.591
2014/5/5,1884.660034,2733730000,3.520019,1882.352002,2.61198877,1877.814014,6.81366004,1863.692605,16.48892231,13.29,2.611
2014/5/6,1867.719971,3327260000,-16.940063,1880.230005,7.118550803,1876.631006,7.473765028,1864.094805,16.33315406,13.8,2.595
2014/5/7,1878.209961,3632950000,10.48999,1879.082007,6.825469666,1876.913001,7.47493816,1864.756604,16.21860828,13.4,2.59
2014/5/8,1875.630005,3393420000,-2.579956,1877.471997,6.406281458,1876.615003,7.45915245,1865.366003,16.03870089,13.43,2.602
2014/5/9,1878.47998,3025020000,2.849975,1876.93999,6.130013988,1878.122998,5.839069318,1865.849802,16.06260247,12.92,2.623
2014/5/12,1896.650024,3005740000,18.170044,1879.337988,10.61181735,1880.844995,7.456863426,1866.593804,16.61224737,12.23,2.656
2014/5/13,1897.449951,2915680000,0.799927,1885.283984,10.80200445,1882.756995,9.02641203,1867.628203,16.89443511,12.13,2.618
2014/5/14,1888.530029,2822060000,-8.919922,1887.347998,10.07382056,1883.215002,9.20804055,1867.920603,17.13024833,12.17,2.543
2014/5/15,1870.849976,3552640000,-17.680053,1886.391992,11.57833187,1881.931995,9.996158216,1867.861401,17.11458697,13.17,2.502
2014/5/16,1877.859985,3173650000,7.010009,1886.267993,11.68705915,1881.603992,10.07850729,1867.878001,17.12406079,12.44,2.518
2014/5/19,1885.079956,2664250000,7.219971,1883.953979,10.16367276,1881.645984,10.09351873,1868.018799,17.23788452,12.42,2.536
2014/5/20,1872.829956,3007700000,-12.25,1879.02998,7.641576931,1882.156982,9.416825376,1867.931997,17.20175222,12.96,2.509
2014/5/21,1888.030029,2777140000,15.200073,1878.92998,7.487902633,1883.138989,9.471358745,1868.339998,17.43479407,11.91,2.537
2014/5/22,1892.48999,2759800000,4.459961,1883.257983,7.893099699,1884.824988,9.486775559,1868.825798,17.76607209,12.03,2.555
2014/5/23,1900.530029,2396280000,8.040039,1887.791992,10.19317289,1887.029993,10.36960801,1869.9096,18.01747841,11.36,2.536
2014/5/27,1911.910034,2911020000,11.380005,1893.158008,14.54267245,1888.555994,12.78429419,1871.3252,18.48464452,11.51,2.518
2014/5/28,1909.780029,2976450000,-2.130005,1900.548022,10.43979911,1889.789001,14.24818788,1872.344202,19.17329488,11.68,2.438
2014/5/29,1920.030029,2709050000,10.25,1906.948022,10.65370895,1892.939001,17.12959579,1873.299802,20.32461924,11.57,2.447
2014/5/30,1923.569946,3263490000,3.539917,1913.164013,9.05630968,1898.210998,17.67986198,1874.555801,21.44410509,11.4,2.457
2014/6/2,1924.969971,2509020000,1.400025,1918.052002,6.86235929,1902.921997,17.9293102,1875.615,22.59295758,11.58,2.534
2014/6/3,1924.23999,2867180000,-0.729981,1920.517993,6.29543022,1906.838,17.87583427,1876.769399,23.57215755,11.87,2.593
2014/6/4,1927.880005,2793920000,3.640015,1924.137988,2.824149881,1912.343005,14.37233899,1878.178201,24.48077712,12.08,2.606
2014/6/5,1940.459961,3113270000,12.579956,1928.223975,7.034883318,1917.585998,14.07768039,1879.675,25.94161526,11.68,2.584
2014/6/6,1949.439941,2864300000,8.97998,1933.397974,11.09689431,1923.280994,14.31457725,1881.612598,27.4492539,10.73,2.597
2014/6/9,1951.27002,2812180000,1.830079,1938.657983,12.27400253,1928.354993,14.34684885,1883.657197,28.75007754,11.15,2.613
2014/6/10,1950.790039,2702360000,-0.479981,1943.967993,10.01164037,1932.242993,14.6599144,1885.520598,30.01939862,10.99,2.635
2014/6/11,1943.890015,2710620000,-6.900024,1947.169995,4.765773901,1935.653992,12.68830196,1886.951599,31.06540893,11.6,2.64
2014/6/12,1930.109985,3040480000,-13.78003,1945.1,8.880391206,1936.661987,11.66859179,1887.843398,31.65784989,12.56,2.586
2014/6/13,1936.160034,2598230000,6.050049,1942.444019,9.236640489,1937.920996,10.74142391,1888.748599,32.38572955,12.18,2.604
2014/6/16,1937.780029,2926130000,1.619995,1939.74602,7.885439699,1939.202002,9.742716656,1889.728799,33.11975166,12.65,2.597
2014/6/17,1941.98999,2971260000,4.209961,1937.986011,5.392066329,1940.977002,8.210356455,1891.266799,33.73209799,12.06,2.655
2014/6/18,1956.97998,3065220000,14.98999,1940.604004,10.09878317,1943.886999,8.209565585,1893.505598,34.31117062,10.61,2.613
2014/6/19,1959.47998,2952150000,2.5,1946.478003,10.9726982,1945.789001,9.438650111,1895.655998,35.01630322,10.62,2.622
2014/6/20,1962.869995,4336240000,3.390015,1951.819995,11.19322294,1947.132007,10.86373884,1897.469797,36.10727812,10.85,2.624
2014/6/23,1962.609985,2717630000,-0.26001,1956.785986,8.619032208,1948.266003,11.88730682,1900.060398,36.03985123,10.98,2.623
2014/6/24,1949.97998,3089700000,-12.630005,1958.383984,5.286376283,1948.184997,11.87094451,1902.746199,34.59904073,12.13,2.586
2014/6/25,1959.530029,3106710000,9.550049,1958.893994,5.23986495,1949.748999,12.26592289,1905.3246,33.9104312,11.59,2.559
2014/6/26,1957.219971,2778840000,-2.310058,1958.441992,5.274044538,1952.459997,10.27783598,1907.609399,33.46981959,11.63,2.525
2014/6/27,1960.959961,4290590000,3.73999,1958.059985,4.931163516,1954.93999,8.792434589,1909.582397,33.6521305,11.26,2.532
2014/6/30,1960.22998,3037350000,-0.729981,1957.583984,4.476019129,1957.184985,6.48829593,1911.489997,33.76783571,11.57,2.516
2014/7/1,1973.319946,3188240000,13.089966,1962.251977,6.344048398,1960.317981,5.87058893,1913.518596,34.38144166,11.15,2.563
2014/7/2,1974.619995,2851480000,1.300049,1965.269971,8.077828325,1962.081982,7.245402227,1915.419995,35.08614642,10.82,2.628
2014/7/3,1985.439941,1998090000,10.819946,1970.913965,10.53277163,1964.677978,10.24095562,1917.620994,35.96455729,10.32,2.648
2014/7/7,1977.650024,2681260000,-7.789917,1974.251977,9.142452909,1966.155981,10.9901713,1919.601794,36.49558732,11.33,2.617
2014/7/8,1963.709961,3302430000,-13.940063,1974.947973,7.849099109,1966.265979,10.95618911,1921.607993,36.09797227,11.98,2.565
2014/7/9,1972.829956,2858800000,9.119995,1974.849975,7.87751442,1968.550976,9.463277669,1923.675991,36.00947661,11.65,2.547
2014/7/10,1964.680054,3165690000,-8.149902,1972.861987,9.10816747,1969.065979,9.048860521,1925.402993,35.86066613,12.59,2.532
2014/7/11,1967.569946,2684630000,2.889892,1969.287988,5.868736931,1970.100976,8.083830937,1927.075393,35.83785267,12.08,2.52
2014/7/14,1977.099976,2744920000,9.53003,1969.177979,5.674753139,1971.714978,7.655881748,1928.943791,35.96426525,11.82,2.549
2014/7/15,1973.280029,3328740000,-3.819947,1971.091992,4.9351204,1973.019983,6.506633865,1930.786592,35.82516948,11.96,2.549
2014/7/16,1981.569946,3390950000,8.289917,1972.83999,6.872247924,1973.844983,7.049288389,1932.72479,35.90013211,11,2.538
2014/7/17,1958.119995,3381680000,-23.449951,1971.527978,9.088426585,1972.194983,8.606727333,1934.53279,34.8196524,14.54,2.475
2014/7/18,1978.219971,3106060000,20.099976,1973.657983,9.17646622,1971.472986,7.618257069,1936.532991,34.38802297,12.06,2.484
2014/7/21,1973.630005,2611160000,-4.589966,1972.963989,8.980192915,1971.070984,7.357697727,1938.492991,33.63040561,12.81,2.474
2014/7/22,1983.530029,2890480000,9.900024,1975.013989,10.1624834,1973.052991,7.810115091,1940.593992,33.08161461,12.24,2.466
2014/7/23,1987.01001,2869720000,3.479981,1976.102002,11.27064063,1974.470996,8.966743059,1942.401191,33.10013995,11.52,2.464
2014/7/24,1987.97998,3203530000,0.96997,1982.073999,6.072878354,1976.800989,9.164931796,1944.211792,33.06710623,11.84,2.509
2014/7/25,1978.339966,2638960000,-9.640014,1982.097998,6.054048168,1977.877991,8.573348511,1946.007991,32.41352681,12.69,2.469
2014/7/28,1978.910034,2803320000,0.570068,1983.154004,4.457759097,1978.058997,8.574204969,1948.169192,30.86556666,12.56,2.491
2014/7/29,1969.949951,3183300000,-8.960083,1980.437988,7.362207148,1977.725989,8.840953093,1950.010991,29.29194454,13.28,2.462
2014/7/30,1970.069946,3448250000,0.119995,1977.049975,7.478637095,1976.575989,9.031279264,1951.710791,27.87901673,13.33,2.554
2014/7/31,1930.670044,4193000000,-39.399902,1965.587988,19.99041855,1973.830994,16.41631343,1952.867593,25.65006128,16.950001,2.556
2014/8/1,1925.150024,3789660000,-5.52002,1954.95,25.02623303,1968.523999,22.34673695,1953.609993,24.23320062,17.030001,2.505
2014/8/4,1938.98999,3072920000,13.839966,1946.965991,21.60535842,1965.059997,24.08453444,1954.539993,22.68236633,15.12,2.491
2014/8/5,1920.209961,3462520000,-18.780029,1937.017993,19.74826229,1958.727991,26.85356129,1954.933591,21.88267709,16.870001,2.483
2014/8/6,1920.23999,3539150000,0.030029,1927.052002,7.944185582,1952.050989,27.33669451,1955.10019,21.57803021,16.370001,2.474
2014/8/7,1909.569946,3230520000,-10.670044,1922.831982,10.67625352,1944.209985,27.130522,1955.095989,21.58705359,16.66,2.424
2014/8/8,1931.589966,2902280000,22.02002,1924.119971,11.39039012,1939.534985,24.49589548,1955.327187,21.2633066,15.77,2.415
2014/8/11,1936.920044,2784890000,5.330078,1923.705981,10.73349216,1935.335986,20.22256051,1955.594189,20.9377202,14.23,2.42
2014/8/12,1933.75,2611700000,-3.170044,1926.413989,11.32282027,1931.715991,16.17237951,1955.76979,20.71123244,14.13,2.442
2014/8/13,1946.719971,2718020000,12.969971,1931.709985,13.66383719,1929.380994,10.81914021,1956.21939,20.2517151,12.9,2.413
2014/8/14,1955.180054,2609460000,8.460083,1940.832007,9.89201916,1931.831995,13.57014681,1956.765391,19.83581583,12.42,2.4
2014/8/15,1955.060059,3023380000,-0.119995,1945.526026,9.978242093,1934.822998,15.1392543,1957.057392,19.69786986,13.15,2.345
2014/8/18,1971.73999,2638160000,16.679931,1952.490015,13.86438372,1938.097998,19.15149372,1957.503393,19.77418696,12.32,2.387
2014/8/19,1981.599976,2656430000,9.859986,1962.06001,14.20529997,1944.237,22.35219159,1958.109993,20.04245354,12.21,2.405
2014/8/20,1986.51001,2579560000,4.910034,1970.018018,14.60306862,1950.864002,24.19495725,1958.824392,20.40946069,11.78,2.426
2014/8/21,1992.369995,2638920000,5.859985,1977.456006,14.62725046,1959.144007,22.60906223,1959.793992,20.83267835,11.76,2.407
2014/8/22,1988.400024,2301860000,-3.969971,1984.123999,7.932658119,1964.825012,22.04661324,1960.959792,20.76851726,11.47,2.403
2014/8/25,1997.920044,2233880000,9.52002,1989.36001,6.156224342,1970.925012,21.90629606,1962.194993,21.09743207,11.7,2.387
2014/8/26,2000.02002,2451950000,2.099976,1993.044019,5.855648582,1977.552014,19.27675239,1963.439792,21.46052203,11.63,2.391
2014/8/27,2000.119995,2344350000,0.099975,1995.766016,5.183732163,1982.892017,17.05507824,1964.602393,21.84589233,11.78,2.361
2014/8/28,1996.73999,2282400000,-3.380005,1996.640015,4.823914788,1987.04801,14.4105359,1965.397593,22.28205758,12.05,2.334
2014/8/29,2003.369995,2259130000,6.630005,1999.634009,2.532577752,1991.879004,9.881323964,1966.275393,22.90012607,12.09,2.343
2014/9/2,2002.280029,2819980000,-1.089966,2000.506006,2.54546921,1994.933008,7.364306663,1967.063594,23.45209925,12.25,2.419
2014/9/3,2000.719971,2809980000,-1.560058,2000.645996,2.531267796,1996.845007,5.842933994,1967.825793,23.91904573,12.36,2.41
2014/9/4,1997.650024,3072410000,-3.069947,2000.152002,2.876990026,1997.959009,4.578752746,1968.779194,24.14221457,12.64,2.448
2014/9/5,2007.709961,2818300000,10.059937,2002.345996,3.691922143,1999.493005,5.044219258,1969.742793,24.72011125,12.09,2.461
2014/9/8,2001.540039,2789090000,-6.169922,2001.980005,3.65555746,2000.807007,3.212258547,1970.629194,25.05425522,12.66,2.469
2014/9/9,1988.439941,2882830000,-13.100098,1999.211987,7.042480163,1999.858997,5.03862825,1971.178794,25.13908055,13.5,2.5
2014/9/10,1995.689941,2912430000,7.25,1998.205981,7.131911759,1999.425989,5.206514173,1971.887993,25.32340484,12.88,2.534
2014/9/11,1997.449951,2941690000,1.76001,1998.165967,7.136370729,1999.158984,5.235352845,1972.370593,25.57988083,12.8,2.531
2014/9/12,1985.540039,3206570000,-11.909912,1993.731982,6.590452927,1998.038989,6.780368065,1972.588994,25.64601032,13.31,2.614
2014/9/15,1984.130005,2776530000,-1.410034,1990.249975,6.007217274,1996.11499,7.758744265,1972.562795,25.63328042,14.12,2.591
2014/9/16,1998.97998,3160310000,14.849975,1992.357983,6.98328198,1995.784985,7.534324738,1972.989394,25.8958182,12.73,2.589
2014/9/17,2001.569946,3209420000,2.589966,1993.533984,8.091791102,1995.869983,7.600686257,1973.746594,26.17100322,12.65,2.6
2014/9/18,2011.359985,3235340000,9.790039,1996.315991,11.46344224,1997.240979,9.054828088,1974.517195,26.70526385,12.03,2.629
2014/9/19,2010.400024,4880220000,-0.959961,2001.287988,11.00314848,1997.509985,9.432487852,1975.431594,27.14074674,12.11,2.587
2014/9/22,1994.290039,3349670000,-16.109985,2003.319995,7.385911537,1996.784985,9.366707664,1975.965996,27.24564848,13.69,2.566
2014/9/23,1982.77002,3279350000,-11.520019,2000.078003,11.92811733,1996.217993,10.0729649,1976.079397,27.26225938,14.93,2.535
2014/9/24,1998.300049,3313850000,15.530029,1999.424023,11.91550158,1996.479004,10.0915611,1976.579797,27.43887806,13.27,2.569
2014/9/25,1965.98999,3273050000,-32.310059,1990.350024,16.81960785,1993.333008,13.92926878,1976.268198,27.46949966,15.64,2.511
2014/9/26,1982.849976,2929440000,16.859986,1984.840015,12.59011563,1993.064001,14.12114532,1976.762798,27.35847749,14.85,2.535
2014/9/29,1977.800049,3094440000,-5.049927,1981.542017,11.61807055,1992.431006,14.69628004,1976.754399,27.3580855,15.98,2.491
2014/9/30,1972.290039,3951100000,-5.51001,1979.446021,12.26828588,1989.762012,15.75986467,1976.7276,27.36186458,16.309999,2.508
2014/10/1,1946.160034,4188590000,-26.130005,1969.018018,14.23735964,1984.221021,20.24856462,1975.9802,27.68079078,16.709999,2.403
2014/10/2,1946.170044,4012510000,0.01001,1965.054028,17.64301939,1977.702026,21.0196202,1975.163401,27.94992366,16.16,2.438
2014/10/3,1967.900024,3560970000,21.72998,1962.064038,14.93157945,1973.452026,17.70974341,1974.761802,27.90623558,14.55,2.447
2014/10/6,1964.819946,3358220000,-3.080078,1959.468017,12.43065396,1970.505017,16.24861194,1974.491401,27.9363426,15.46,2.425
2014/10/7,1935.099976,3687870000,-29.71997,1952.030005,13.88219794,1965.738013,19.00876943,1973.6152,28.47673462,17.200001,2.35
2014/10/8,1968.890015,4441890000,33.790039,1956.576001,15.14376652,1962.797009,15.33026686,1973.594001,28.47991314,15.11,2.33
2014/10/9,1928.209961,4344020000,-40.680054,1952.983984,19.67974864,1959.019006,18.73348002,1972.756802,29.19198036,18.76,2.327
2014/10/10,1906.130005,4550540000,-22.079956,1940.629981,26.26247382,1951.347009,23.09214736,1972.266001,30.10600481,21.24,2.307
2014/10/13,1874.73999,4352580000,-31.390015,1922.613989,34.97258521,1941.041003,31.45713123,1971.2578,32.46749987,24.639999,2.286
2014/10/14,1877.699951,4812010000,2.959961,1911.133984,39.03442479,1931.581995,35.03461489,1970.031999,34.78491317,22.790001,2.206
2014/10/15,1862.48999,6090800000,-15.209961,1889.853979,26.74430468,1923.21499,40.69935354,1968.8776,37.33629176,25.27,2.09
2014/10/16,1862.76001,5073150000,0.27002,1876.763989,17.79883401,1914.873987,43.89391652,1967.728,39.67603046,25.200001,2.153
2014/10/17,1886.76001,4482120000,24,1872.88999,10.36475005,1906.759985,40.35997474,1967.271802,40.48134682,21.99,2.199
2014/10/20,1904.01001,3331210000,17.25,1878.743994,17.48855693,1900.678992,34.84436278,1966.720203,41.15968912,18.57,2.181
2014/10/21,1941.280029,3987090000,37.270019,1891.46001,32.88076509,1901.296997,35.56994255,1966.807402,41.0998419,16.08,2.208
2014/10/22,1927.109985,3761930000,-14.170044,1904.384009,31.30929888,1897.118994,28.4993655,1966.674602,41.21938926,17.870001,2.229
2014/10/23,1950.819946,3789250000,23.709961,1921.995996,26.42875947,1899.379993,31.93038847,1966.756602,41.18294454,16.530001,2.275
2014/10/24,1964.579956,3078380000,13.76001,1937.559985,23.20855149,1905.224988,38.06395241,1966.9446,41.15046192,16.110001,2.273
2014/10/27,1961.630005,3538860000,-2.949951,1949.083984,15.36472991,1913.913989,40.18980478,1967.075998,41.12221819,16.040001,2.257
2014/10/28,1985.050049,3653260000,23.420044,1957.837988,21.17659599,1924.648999,43.63161668,1967.3422,41.19604081,14.39,2.284
2014/10/29,1982.300049,3740350000,-2.75,1968.876001,14.48090533,1936.630005,41.03916545,1967.356201,41.20110421,15.15,2.323
2014/10/30,1994.650024,3586150000,12.349975,1977.642017,14.07880027,1949.819006,35.47764053,1967.519001,41.29430894,14.52,2.305
2014/10/31,2018.050049,4292290000,23.400025,1988.336035,20.51360496,1962.94801,33.80219838,1968.032602,41.76669974,14.03,2.335
2014/11/3,2017.810059,3555440000,-0.23999,1999.572046,17.37453806,1974.328015,30.7759086,1968.620803,42.26352397,14.73,2.348
2014/11/4,2012.099976,3956260000,-5.710083,2004.982031,15.86835856,1981.41001,30.47296454,1968.904402,42.51099234,14.89,2.342
2014/11/5,2023.569946,3766590000,11.46997,2013.236011,11.15366059,1991.056006,26.36481078,1969.3754,42.99052745,14.17,2.35
2014/11/6,2031.209961,3669770000,7.640015,2020.547998,7.20962481,1999.095007,24.95122658,1969.9972,43.66384535,13.67,2.375
2014/11/7,2031.920044,3704280000,0.710083,2023.321997,8.551653098,2005.829016,23.65445431,1970.700801,44.38112929,13.12,2.312
2014/11/10,2038.26001,3284940000,6.339966,2027.411987,10.02055073,2013.492017,19.85167186,1971.398601,45.17249738,12.67,2.359
2014/11/11,2039.680054,2958320000,1.420044,2032.928003,6.433532697,2018.955017,18.63456736,1972.146602,45.99642632,12.92,2.36
2014/11/12,2038.25,3246650000,-1.430054,2035.864014,3.975267161,2024.550012,14.30187973,1972.897202,46.77190467,13.02,2.359
2014/11/13,2039.329956,3455270000,1.079956,2037.488013,3.177132359,2029.018006,10.35858032,1973.730801,47.58639973,13.79,2.347
2014/11/14,2039.819946,3227130000,0.48999,2039.067993,0.763319342,2031.194995,10.08130659,1974.373,48.26613662,13.31,2.32
2014/11/17,2041.319946,3152890000,1.5,2039.67998,1.104132982,2033.545984,9.326076444,1975.168599,49.04466394,13.99,2.34
2014/11/18,2051.800049,3416190000,10.480103,2042.103979,5.531583084,2037.515991,7.442008202,1976.435801,50.19950699,13.86,2.322
2014/11/19,2048.719971,3390850000,-3.080078,2044.197974,5.687437357,2040.030994,6.379097686,1977.496401,51.16551179,13.96,2.351
2014/11/20,2052.75,3128290000,4.030029,2046.881982,5.97511127,2042.184998,6.698268109,1978.602402,52.19300295,13.58,2.335
2014/11/21,2063.5,3916420000,10.75,2051.617993,8.014751682,2045.342993,8.518162646,1980.161602,53.5512885,12.9,2.315
2014/11/24,2069.409912,3128060000,5.909912,2057.235986,8.798271685,2048.457983,10.98002299,1981.8672,55.0182426,12.62,2.31
2014/11/25,2067.030029,3392940000,-2.379883,2060.281982,9.077743875,2051.192981,11.91691078,1983.228201,56.2774809,12.25,2.26
2014/11/26,2072.830078,2745260000,5.800049,2065.104004,7.699624652,2054.650989,12.73307112,1984.653403,57.63734345,12.07,2.234
2014/11/28,2067.560059,2504640000,-5.270019,2068.066016,3.416142081,2057.473999,12.07106772,1985.777405,58.70684828,13.33,2.194
2014/12/1,2053.439941,4159010000,-14.120118,2066.054004,7.407980649,2058.835999,10.52749676,1986.638203,59.38685082,14.16,2.218
2014/12/2,2066.550049,3686650000,13.110108,2065.482031,7.191329622,2061.359009,8.733666422,1988.083403,60.44664147,12.85,2.285
2014/12/3,2074.330078,3612680000,7.780029,2066.942041,8.247641766,2063.612012,8.898233693,1989.914605,61.65715258,12.5,2.287
2014/12/4,2071.919922,3408340000,-2.410156,2066.76001,8.093809696,2065.932007,7.498383458,1991.387002,62.73116881,12.38,2.257
2014/12/5,2075.370117,3419620000,3.450195,2068.322021,8.990738118,2068.194019,6.413331964,1993.574605,63.72672086,11.89,2.307
2014/12/8,2060.310059,3800990000,-15.060058,2069.696045,6.257176037,2067.875024,6.743580299,1995.123806,64.39867133,14.21,2.257
2014/12/9,2059.820068,3970150000,-0.489991,2068.350049,7.667921978,2066.91604,7.169478589,1996.764207,64.99029796,15.35,2.22
2014/12/10,2026.140015,4114440000,-33.680053,2058.712036,19.472146,2062.827039,14.75008364,1997.841206,65.02262706,18.530001,2.169
2014/12/11,2035.329956,3917950000,9.189941,2051.394043,20.13185402,2059.077026,16.57805626,1999.624605,64.79868303,20.08,2.178
2014/12/12,2002.329956,4157650000,-33,2036.786011,24.42655148,2052.554016,24.02836072,2000.747803,64.33830341,21.08,2.103
2014/12/15,1989.630005,4361990000,-12.699951,2022.65,27.64868759,2046.173023,31.17644158,2001.182402,64.18510095,20.42,2.116
2014/12/16,1972.73999,4958680000,-16.890015,2005.233984,25.7420223,2036.792017,37.77843141,2001.340803,64.10325218,23.57,2.071
2014/12/17,2012.890015,4942370000,40.150025,2002.583984,23.64871581,2030.64801,35.94687502,2002.896604,63.40292779,19.440001,2.148
2014/12/18,2061.22998,4703380000,48.339965,2007.763989,33.42880095,2029.579016,34.72120566,2004.743403,63.73613216,16.809999,2.204
2014/12/19,2070.649902,6465530000,9.419922,2021.427978,43.19006032,2029.106995,34.05522281,2007.592202,63.42808054,16.49,2.176
2014/12/22,2078.540039,3369520000,7.890137,2039.209985,45.08659103,2030.929993,36.32352351,2011.040403,62.47896991,15.25,2.162
2014/12/23,2082.169922,3043950000,3.629883,2061.095972,28.12257398,2033.164978,38.89519758,2015.189001,60.08472331,14.8,2.257
2014/12/24,2081.879883,1416980000,-0.290039,2074.893945,8.940819496,2038.738965,41.67150122,2019.2726,57.42949015,14.37,2.264
2014/12/26,2088.77002,1735230000,6.890137,2080.401953,6.593628728,2044.082971,44.51532474,2023.798201,53.61126559,14.5,2.25
2014/12/29,2090.570068,2452360000,1.800048,2084.385986,5.07023699,2052.906982,44.06262132,2028.354402,49.13983733,15.06,2.207
2014/12/30,2080.350098,2440280000,-10.21997,2084.747998,4.59040423,2061.978992,38.58578693,2032.226204,45.22652626,15.92,2.19
2014/12/31,2058.899902,2606070000,-21.450196,2080.093994,12.62404529,2070.594983,22.86019078,2035.324001,41.40855958,19.200001,2.17
2015/1/2,2058.199951,2708700000,-0.699951,2075.358008,15.82306837,2075.125977,12.11871541,2037.6624,39.23357747,17.790001,2.123
2015/1/5,2020.579956,3799120000,-37.619995,2061.719995,26.88983959,2071.060974,20.91967856,2039.531799,35.94770783,19.92,2.039
2015/1/6,2002.609985,4460110000,-17.969971,2044.127978,31.6485593,2064.256982,30.112977,2040.5676,34.03462537,21.120001,1.963
2015/1/7,2025.900024,3805480000,23.290039,2033.237964,24.66667532,2058.992981,31.88743377,2041.794001,32.30127413,19.309999,1.954
2015/1/8,2062.139893,3934010000,36.239869,2033.885962,25.53657385,2056.989978,30.88309164,2043.804199,30.27455571,17.01,2.016
2015/1/9,2044.810059,3364140000,-17.329834,2031.207983,22.91710281,2053.282996,29.76820454,2044.999399,29.06306438,17.549999,1.971
2015/1/12,2028.26001,3456460000,-16.550049,2032.743994,22.27506082,2047.231995,27.84079498,2045.918599,27.73606512,19.6,1.912
2015/1/13,2023.030029,4107300000,-5.229981,2036.828003,16.48954448,2040.477991,24.10018357,2046.486199,26.94457178,20.559999,1.89
2015/1/14,2011.27002,4378680000,-11.760009,2033.902002,19.86581659,2033.569983,21.11735602,2046.350598,27.1071693,21.48,1.837
2015/1/15,1992.670044,4276720000,-18.599976,2020.008032,19.46847832,2026.946997,22.6226173,2045.847798,27.86978902,22.389999,1.775
2015/1/16,2019.420044,4056410000,26.75,2014.930029,13.89569381,2023.069006,19.82020601,2045.994199,27.7076468,20.950001,1.815
2015/1/20,2022.550049,3944340000,3.130005,2013.788037,12.71039743,2023.266016,19.8024996,2045.973801,27.72486216,19.889999,1.807
2015/1/21,2032.119995,3730070000,9.569946,2015.60603,14.83524165,2026.217017,18.54091029,2045.992002,27.71526932,18.85,1.853
2015/1/22,2063.149902,4176050000,31.029907,2025.982007,25.41481796,2029.942005,21.90654489,2046.616599,27.7435556,16.4,1.896
2015/1/23,2051.820068,3573560000,-11.329834,2037.812012,18.98568778,2028.910022,20.41341101,2046.8878,27.72647191,16.66,1.817
2015/1/26,2057.090088,3465760000,5.27002,2045.34602,17.25832173,2030.138025,21.79855034,2047.236001,27.74342278,15.52,1.828
2015/1/27,2029.550049,3329810000,-27.540039,2046.74602,15.09515714,2030.267029,21.7900169,2047.062002,27.82808329,17.219999,1.825
2015/1/28,2002.160034,4067530000,-27.390015,2040.754028,25.02960641,2028.180029,23.49306482,2046.318604,28.52656438,20.440001,1.724
2015/1/29,2021.25,4127140000,19.089966,2032.374048,22.54792886,2029.178027,22.89937831,2045.947205,28.73303736,18.76,1.751
2015/1/30,1994.98999,4568650000,-26.26001,2021.008032,24.53122962,2029.410022,22.49662833,2045.020605,29.61869282,20.969999,1.675
2015/2/2,2020.849976,4008330000,25.859986,2013.76001,14.51349367,2029.553015,22.43052195,2044.401604,29.79699396,19.43,1.673
2015/2/3,2050.030029,4615900000,29.180053,2017.856006,21.35924292,2032.301013,23.14904958,2044.427805,29.80144434,17.33,1.78
2015/2/4,2041.51001,4141920000,-8.520019,2025.726001,21.37950709,2033.240015,23.33062386,2044.203005,29.77977193,18.33,1.797
2015/2/5,2062.52002,3821990000,21.01001,2033.980005,26.558688,2033.177026,23.24158094,2044.183406,29.7671322,16.85,1.815
2015/2/6,2055.469971,4232970000,-7.050049,2046.076001,16.05838863,2033.542017,23.59288961,2043.904607,29.59079742,17.290001,1.938
2015/2/9,2046.73999,3549540000,-8.729981,2051.254004,8.085749046,2032.507007,22.65338421,2043.498806,29.40573658,18.549999,1.948
2015/2/10,2068.590088,3669850000,21.850098,2054.966016,11.08674756,2036.411011,25.29693663,2043.414006,29.32542925,17.23,1.991
